filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
happy_160.mp3,0.37496161460876465,0.028605544939637184,2179.2422581820774,2465.58661587648,3911.24452490206,0.06235320389582124,-500.79083251953125,116.12532043457031,37.007415771484375,-3.4974257946014404,-2.6302828788757324,1.7881968021392822,-1.127216100692749,-2.2134485244750977,-1.6121591329574585,-2.9739203453063965,-4.562545299530029,-5.730826377868652,-7.007909297943115,-6.077861785888672,-2.4255211353302,0.2513696849346161,0.14737826585769653,-0.7483020424842834,-0.9164386987686157,-0.34710562229156494,happy
happy_202.mp3,0.36448612809181213,0.09264930337667465,568.9135894754437,608.6613861945714,1012.0105568503337,0.01895228389799768,-351.00537109375,242.93310546875,44.649330139160156,-21.235191345214844,11.787858963012695,19.800588607788086,0.6186590790748596,-3.279878616333008,-2.336590528488159,-9.12670612335205,-11.569838523864746,-9.289240837097168,-9.210232734680176,-5.583469867706299,2.695150852203369,4.545670509338379,-1.1732481718063354,-3.8698906898498535,-1.3687070608139038,0.31697165966033936,happy
happy_216.mp3,0.37598758935928345,0.06395485997200012,530.5702283147511,657.4120839465742,861.1406624075014,0.018288017357080674,-404.6086730957031,205.3038330078125,67.80853271484375,-0.6832631230354309,2.5041627883911133,11.556086540222168,5.000931739807129,-4.053920269012451,-8.352771759033203,-7.551023960113525,-6.257006645202637,-8.687769889831543,-8.851950645446777,-2.234846591949463,2.793816566467285,0.5732337236404419,-1.6039347648620605,0.9406663179397583,1.7523490190505981,-2.8423080444335938,happy
happy_028.mp3,0.3022925555706024,0.04879440739750862,617.985404500803,647.9380572764978,943.4992280451974,0.024847082668311087,-432.9740905761719,207.40829467773438,61.29813003540039,-10.6165189743042,-3.1207125186920166,8.692266464233398,-1.4505183696746826,-11.516382217407227,-9.512606620788574,-3.3016955852508545,-2.6226894855499268,-7.874658107757568,-10.022306442260742,-4.247493743896484,0.951493501663208,-1.959093451499939,-6.226037502288818,-3.586266279220581,1.1750290393829346,0.8090294599533081,happy
happy_000.mp3,0.3635619878768921,0.05763240158557892,945.7257102134715,803.719589834171,1542.804638756892,0.02995774085896692,-402.3670959472656,226.18724060058594,36.49938201904297,-25.21529769897461,-1.748368263244629,1.9638036489486694,-6.766112327575684,-4.260721683502197,-2.9967987537384033,-3.0483174324035645,-0.7209715247154236,-4.226893901824951,-10.225522994995117,-8.964483261108398,-3.6435468196868896,-0.22643958032131195,1.2167617082595825,0.6880149841308594,-0.5533300042152405,-0.26221996545791626,happy
happy_014.mp3,0.43893858790397644,0.13506099581718445,611.3499585422292,669.2841575624473,1127.3500412616077,0.01925154390960534,-296.0260314941406,260.69390869140625,23.348886489868164,-20.379255294799805,28.024824142456055,18.350236892700195,-4.835241317749023,-1.584294319152832,-3.856240749359131,-9.802746772766113,-6.205106258392334,-6.228496551513672,-8.439597129821777,-1.115736484527588,6.345075607299805,3.333376169204712,-2.231731653213501,-1.5222009420394897,1.1231094598770142,-2.531311273574829,happy
happy_002.mp3,0.4302471876144409,0.07656236737966537,578.0743847717471,618.6820178924405,1041.0547611814422,0.01873747415481718,-362.10235595703125,266.0953674316406,35.73532485961914,-24.754241943359375,14.779404640197754,15.334965705871582,-1.480319857597351,-0.61443692445755,-3.0510623455047607,-6.293935775756836,-1.6769648790359497,-2.9882307052612305,-9.073302268981934,-8.876949310302734,-5.926268100738525,-3.1623694896698,0.19102615118026733,-0.028644228354096413,-2.1324033737182617,-1.6574344635009766,happy
happy_016.mp3,0.28988516330718994,0.06908012926578522,804.5708908663391,682.0040212272812,1245.3764894986941,0.033151264600261174,-376.3320007324219,223.3227996826172,25.78898811340332,-32.76715850830078,-2.0910236835479736,6.189504146575928,-1.0926504135131836,-2.535907030105591,-7.471278190612793,-9.347132682800293,-5.214053630828857,-4.517364501953125,-3.2197532653808594,1.5323638916015625,1.1017299890518188,-2.8270251750946045,-2.4552998542785645,-0.6502765417098999,-1.0484092235565186,-0.9584629535675049,happy
happy_200.mp3,0.334709107875824,0.08473812788724899,639.3556896436766,630.5863454468871,1114.4776099100407,0.022093097069065582,-360.40460205078125,249.8621368408203,30.686996459960938,-27.614444732666016,15.033016204833984,16.29514503479004,-7.378988265991211,-7.821376800537109,-6.496645927429199,-13.867133140563965,-12.724746704101562,-7.516573905944824,-7.7823166847229,-4.59870719909668,3.8679051399230957,4.976807117462158,-2.135455369949341,-5.6841044425964355,-3.3552329540252686,-1.4925141334533691,happy
happy_214.mp3,0.34328973293304443,0.05477379262447357,621.0398220644228,613.4101432340606,1009.3235930245212,0.023188116656993617,-393.3874816894531,213.54672241210938,58.77190017700195,-16.404516220092773,-5.692972660064697,9.929320335388184,1.1838586330413818,-8.899673461914062,-8.44096851348877,-5.065617084503174,-4.740734100341797,-6.329885005950928,-6.525713920593262,-4.355851173400879,-2.2838425636291504,-2.4438140392303467,-3.296553611755371,-2.5875697135925293,-1.6480075120925903,-2.575378894805908,happy
happy_228.mp3,0.4655004143714905,0.08518534153699875,578.5082556724427,601.1763619089676,1026.820101657719,0.019780633343006383,-358.4544982910156,238.98684692382812,52.284156799316406,-24.228967666625977,1.0360742807388306,18.879499435424805,5.334512710571289,-5.012180328369141,-5.82573127746582,-6.6586737632751465,-6.404513359069824,-4.714596271514893,-3.7428059577941895,-1.815568208694458,-0.027532080188393593,-1.8345823287963867,-4.506031513214111,-4.1433634757995605,-3.45611572265625,-4.513788223266602,happy
happy_189.mp3,0.21103635430335999,0.05318881943821907,848.6727391087474,664.5770583093688,1166.279772970473,0.038053347631311664,-420.7760314941406,195.23501586914062,37.7055549621582,-29.53569793701172,-14.045095443725586,1.3028029203414917,-1.9550879001617432,-4.659636974334717,-3.57318377494812,-2.53813099861145,-3.445319414138794,-8.292135238647461,-13.323234558105469,-11.811248779296875,-4.7293620109558105,0.7252549529075623,1.428547978401184,1.25615394115448,3.299332857131958,3.7122862339019775,happy
happy_176.mp3,0.335592657327652,0.11647263914346695,632.1248277908111,654.8192744802352,1090.494895576393,0.02219851820951828,-311.3249206542969,248.67373657226562,29.288349151611328,-20.345205307006836,19.646913528442383,15.151355743408203,-3.7053422927856445,-1.358052372932434,-1.86831796169281,-6.431525230407715,-3.933650493621826,-2.065919876098633,-2.325993776321411,0.6494636535644531,3.2266898155212402,2.5935354232788086,0.4403967559337616,-3.1801342964172363,-5.636843204498291,-4.996860504150391,happy
happy_162.mp3,0.3863869607448578,0.07101525366306305,518.1213383566771,581.4798580195231,916.9045349227365,0.016952682911346488,-360.54345703125,208.03500366210938,64.64314270019531,-6.7375264167785645,-1.0880849361419678,10.55262565612793,4.818907260894775,-0.574125349521637,-0.6599662899971008,-1.2739901542663574,-2.533886671066284,-3.87222957611084,-5.857397079467773,-5.4282097816467285,-1.2947447299957275,1.2843841314315796,-1.9351608753204346,-7.83483362197876,-9.795755386352539,-5.221487522125244,happy
happy_163.mp3,0.2848697602748871,0.07227291911840439,612.2509827669559,584.7895034782981,917.2044750707341,0.02304613818557748,-382.3658142089844,199.6613311767578,55.235137939453125,-10.703251838684082,-2.7262966632843018,2.905478000640869,-8.168696403503418,-11.681300163269043,-6.638561725616455,-3.868924379348755,-5.220647811889648,-9.540812492370605,-12.906401634216309,-8.601381301879883,0.8013222217559814,4.8436808586120605,1.0533685684204102,-4.001342296600342,-5.4401092529296875,-3.3022117614746094,happy
happy_177.mp3,0.3464575409889221,0.02117377333343029,2895.0950667669786,2894.796725935349,5623.677814857806,0.08117286119776553,-534.52392578125,93.23677825927734,24.179710388183594,-8.124534606933594,-5.616090297698975,-1.1163779497146606,-1.8683534860610962,-2.9511303901672363,-5.732275009155273,-9.249176979064941,-9.725404739379883,-7.74455451965332,-5.8664140701293945,-4.577673435211182,-3.182624340057373,-1.6664491891860962,-1.104478120803833,-1.7881990671157837,-2.2629733085632324,-2.2210044860839844,happy
happy_188.mp3,0.41651204228401184,0.10672174394130707,612.0826345170303,621.7024672728672,1107.8539316417587,0.020564207142338944,-319.3792419433594,255.22984313964844,37.1886100769043,-27.375295639038086,10.026590347290039,15.779272079467773,-1.1000632047653198,-1.6002172231674194,-0.7312474846839905,-3.1156504154205322,-0.5320164561271667,-1.6162470579147339,-7.420688152313232,-7.886502265930176,-3.9389147758483887,-0.5289100408554077,1.8495688438415527,1.6191701889038086,-0.38756459951400757,-1.543723464012146,happy
happy_229.mp3,0.3299303948879242,0.07968050986528397,588.7588855010149,581.4963212006995,978.5297378300928,0.020891522780034824,-376.51141357421875,247.45611572265625,47.206417083740234,-23.234451293945312,6.760254383087158,16.448400497436523,-2.0996174812316895,-10.654643058776855,-11.032554626464844,-10.332780838012695,-6.244411945343018,-4.761509418487549,-6.918023109436035,-4.386157989501953,1.3106534481048584,1.052250862121582,-4.162721633911133,-5.55502462387085,-1.5420920848846436,1.4112367630004883,happy
happy_215.mp3,0.5157437324523926,0.03535475209355354,1962.6004533171458,2062.402719320944,3478.5808614154093,0.048624084082994776,-493.72930908203125,132.24330139160156,44.74220275878906,4.523473262786865,8.201189041137695,11.151789665222168,3.040557861328125,-2.8630943298339844,-1.56852388381958,0.8817947506904602,-1.3152258396148682,-4.975499153137207,-3.707219362258911,-0.14628897607326508,-0.30786246061325073,-2.1808881759643555,-1.508394718170166,0.3066207766532898,-0.09245037287473679,-2.8959219455718994,happy
happy_201.mp3,0.21638575196266174,0.04242855682969093,891.4273488696465,802.1179999659106,1224.430669163523,0.035670603144950665,-437.2334899902344,183.9209747314453,24.218860626220703,-33.066619873046875,-16.045215606689453,-12.651471138000488,-19.507465362548828,-12.681333541870117,-5.638348579406738,-6.325282096862793,-6.99863862991333,-6.931094646453857,-6.931464195251465,-3.4904322624206543,2.0338175296783447,5.674288749694824,7.691313743591309,8.547666549682617,7.4722795486450195,7.125584125518799,happy
happy_017.mp3,0.2933238744735718,0.0943262055516243,665.4507586403906,622.4473241854889,1061.4506912452844,0.025323744921648288,-333.5665283203125,237.01683044433594,38.44368362426758,-20.554170608520508,6.4707932472229,4.439053058624268,-10.65903377532959,-8.03746223449707,-5.049007415771484,-5.037915229797363,-1.9379452466964722,-2.1133792400360107,-3.343827724456787,-0.14870119094848633,1.6146290302276611,-0.2636433243751526,-1.3386685848236084,-1.6201034784317017,-1.7068895101547241,-1.6193112134933472,happy
happy_003.mp3,0.2433810979127884,0.03998131304979324,769.5394376623317,733.7443776506532,1045.4538833520749,0.03132991602582705,-450.68804931640625,190.35247802734375,41.95271301269531,-23.37360954284668,-17.90152931213379,-12.858012199401855,-15.249717712402344,-12.043893814086914,-8.858723640441895,-6.419686317443848,-4.010018825531006,-7.194569110870361,-11.85777759552002,-9.079813003540039,-1.456012487411499,3.892944097518921,5.309446334838867,4.1647443771362305,2.6799964904785156,1.9269846677780151,happy
happy_007.mp3,0.44403913617134094,0.0978909581899643,1417.2530646670295,1158.9306569330029,2577.410686756384,0.050866267048752176,-365.57733154296875,228.58688354492188,28.40020751953125,-20.13981819152832,16.828500747680664,15.73294448852539,-2.077310562133789,-2.530614137649536,-4.292585372924805,-9.48733901977539,-8.195204734802246,-6.540482521057129,-6.5629377365112305,-2.4919075965881348,3.1796886920928955,3.89337420463562,0.6389103531837463,-0.6909667253494263,0.07999048382043839,-1.612349510192871,happy
happy_013.mp3,0.3339952528476715,0.08743315935134888,623.5240717626724,628.7248953489699,1030.6693335570226,0.021691533208792805,-350.6504211425781,226.5459747314453,40.16309356689453,-16.675140380859375,12.484551429748535,13.287520408630371,-7.120048522949219,-12.850841522216797,-13.834153175354004,-14.716300010681152,-10.695971488952637,-9.90449047088623,-11.244519233703613,-4.082716941833496,5.074387550354004,3.8396453857421875,-2.0709872245788574,-1.5728363990783691,1.9041926860809326,-0.20380868017673492,happy
happy_239.mp3,0.2204696536064148,0.02017730474472046,1123.701300205748,1069.1147018602614,1669.2544061502467,0.048070906485780614,-510.28387451171875,155.94700622558594,17.04718780517578,-39.85884475708008,-17.552783966064453,6.691613674163818,3.8043458461761475,-7.688002109527588,-8.499261856079102,0.4367326498031616,4.354221343994141,-3.8031914234161377,-13.587637901306152,-12.774971961975098,-3.19541335105896,5.195204257965088,8.293041229248047,9.657094955444336,10.03967571258545,4.55764102935791,happy
happy_205.mp3,0.303766131401062,0.07415984570980072,650.2449097539125,632.2582619108191,1067.449494205238,0.02305350632980267,-382.50909423828125,234.4568634033203,38.04026412963867,-27.52241325378418,-0.3449119031429291,6.236226558685303,-5.026197910308838,-3.0863795280456543,-1.3323800563812256,-6.0014448165893555,-6.533322811126709,-5.062439918518066,-5.9353346824646,-4.321197986602783,-0.17721973359584808,0.6246012449264526,-1.750842571258545,-3.017564535140991,-2.0692036151885986,0.11312903463840485,happy
happy_211.mp3,0.3550887107849121,0.06534683704376221,601.8144537211182,599.5746789681156,1015.6848236633053,0.022182931750580382,-373.50732421875,227.13079833984375,55.94731140136719,-17.023069381713867,-0.6266278624534607,10.313309669494629,-1.6342204809188843,-7.350347518920898,-4.756052494049072,-4.3599019050598145,-6.178141117095947,-7.046679496765137,-5.325286388397217,-1.6666849851608276,0.4769093692302704,-0.6001190543174744,-3.3521931171417236,-5.474891662597656,-5.18511962890625,-3.100600481033325,happy
happy_198.mp3,0.4062025249004364,0.07283840328454971,1902.3253495698336,1610.9139309884588,3457.497568512406,0.09047571006239118,-396.7560729980469,200.40814208984375,17.430030822753906,-24.77731704711914,6.025456428527832,6.722476005554199,-1.5142713785171509,1.7221986055374146,2.0055882930755615,0.9532673954963684,1.6395372152328491,-0.4396725296974182,-1.5590482950210571,0.4373299777507782,-0.0639486163854599,-3.178673267364502,-3.6944029331207275,-1.368532657623291,0.10340322554111481,0.2905963957309723,happy
happy1_048.mp3,0.2962968349456787,0.09985094517469406,532.4833470205135,615.6973146569179,764.3599746535839,0.023178764781630876,-375.8797302246094,218.3001251220703,81.5001449584961,4.997284412384033,-2.621217966079712,-0.8640315532684326,-8.221762657165527,-8.794246673583984,-2.2180728912353516,0.49073314666748047,-1.137495517730713,-1.947322130203247,-1.7516347169876099,-1.406185507774353,0.3249819874763489,1.7451727390289307,0.09812921285629272,-2.588463306427002,-4.338711261749268,-7.508283615112305,happy
happy_173.mp3,0.2984168231487274,0.10619036853313446,649.4766855799751,647.108969721696,1081.1717559761316,0.024446368978525826,-329.793212890625,251.533447265625,30.318267822265625,-22.464157104492188,15.180274963378906,11.216506004333496,-6.305769443511963,-2.951435089111328,-1.6032612323760986,-5.771598815917969,-4.800351619720459,-2.2766847610473633,-0.9671911001205444,0.6820187568664551,2.0111236572265625,2.5348026752471924,0.6803868412971497,-3.4892306327819824,-4.474555015563965,-2.7993273735046387,happy
happy_167.mp3,0.4047732651233673,0.05498617887496948,499.9711150538021,569.4425823623438,852.8923083375653,0.018675128319065582,-402.7171630859375,209.04232788085938,75.2763671875,-1.9842156171798706,-3.6058552265167236,12.027337074279785,10.192789077758789,-0.24243220686912537,-5.1513190269470215,-2.989032506942749,0.33374908566474915,-1.1906968355178833,-6.397763729095459,-7.321136951446533,-1.5466636419296265,2.416253089904785,-1.6304430961608887,-7.9048638343811035,-8.599453926086426,-4.289631366729736,happy
happy_166.mp3,0.22905336320400238,0.08754615485668182,700.6682236934168,607.8038455735684,1020.0214583031051,0.026930000362739407,-356.93231201171875,199.3337860107422,42.10136032104492,-19.419689178466797,-5.766182899475098,-2.703634023666382,-13.092747688293457,-12.32404613494873,-7.729506969451904,-5.839243412017822,-3.0320231914520264,-3.9903578758239746,-9.428755760192871,-9.16783618927002,-2.616478681564331,0.37364518642425537,-1.3229782581329346,-2.068129062652588,-1.366287112236023,-0.6172002553939819,happy
happy_172.mp3,0.36153408885002136,0.0782141163945198,617.4847624377676,655.8610909847195,1113.915222132545,0.020839378990133488,-347.12530517578125,236.78253173828125,35.038753509521484,-20.81818199157715,15.018447875976562,19.34693717956543,2.1710848808288574,-2.6477572917938232,-4.968385219573975,-6.276948928833008,-4.817911624908447,-7.820279121398926,-10.22097110748291,-7.640257835388184,-6.628546237945557,-6.006167888641357,-2.8001606464385986,-3.032954216003418,-6.12974739074707,-4.603914737701416,happy
happy1_049.mp3,0.3262145221233368,0.10530771315097809,477.3990108094994,587.7454158955801,670.0163006021475,0.0186445221815148,-368.96881103515625,215.55978393554688,85.24842834472656,8.316658020019531,-1.1618489027023315,1.2016408443450928,-6.947803974151611,-10.25792121887207,-5.600107192993164,-3.941619873046875,-5.975745677947998,-5.378325462341309,-2.5525965690612793,-0.6643863916397095,0.9961805939674377,2.4026682376861572,0.9727259874343872,-2.9452452659606934,-6.2420654296875,-8.086519241333008,happy
happy_199.mp3,0.35156846046447754,0.08310823887586594,629.0205727394393,628.637605763127,1078.922204866149,0.021992210171213,-367.8529968261719,247.39239501953125,33.80852127075195,-27.508590698242188,10.735971450805664,14.272744178771973,-5.066033363342285,-4.246315002441406,-2.9119858741760254,-11.236577033996582,-13.806519508361816,-12.180153846740723,-12.301557540893555,-7.9570136070251465,-0.2139822393655777,1.5829967260360718,-1.624556541442871,-2.530374526977539,-0.849367618560791,0.3703397214412689,happy
happy_210.mp3,0.34462228417396545,0.06883087754249573,670.5694145915359,678.0291009819123,1170.2789749437754,0.027483744740278582,-366.5536193847656,214.51712036132812,47.13151931762695,-14.820322036743164,3.9699044227600098,12.232418060302734,1.7930140495300293,-4.176601886749268,-3.341707944869995,-0.6697524189949036,-1.2238941192626953,-4.672942161560059,-4.559489727020264,-1.1605314016342163,0.25531598925590515,-0.2248779535293579,-0.8550466895103455,-2.158064365386963,-3.4714622497558594,-3.3348968029022217,happy
happy_204.mp3,0.3661237061023712,0.11469191312789917,619.6755401887339,639.0395270492565,1121.788651017484,0.020946217081398724,-323.6314697265625,266.3677673339844,25.444704055786133,-24.615327835083008,22.189491271972656,16.166086196899414,-5.443979263305664,-2.322221517562866,-3.0558881759643555,-10.136320114135742,-8.66398811340332,-4.564770698547363,-3.9319980144500732,-2.345771312713623,2.2904915809631348,3.7660460472106934,-1.3555516004562378,-5.509511470794678,-3.3586413860321045,0.8232033848762512,happy
happy_238.mp3,0.321439653635025,0.061394281685352325,550.8562786281939,598.660317208243,944.586511081689,0.019648006746952988,-409.3521423339844,239.70335388183594,59.671730041503906,-15.553400993347168,2.1766228675842285,13.197836875915527,1.3250335454940796,-4.018839359283447,-2.8346991539001465,-4.66458797454834,-7.259294033050537,-8.845860481262207,-9.654306411743164,-7.399583339691162,-2.1170811653137207,1.6924030780792236,0.6045516729354858,-2.6749212741851807,-2.832862377166748,-0.36446666717529297,happy
happy_012.mp3,0.3552395701408386,0.08739010244607925,643.9060383870567,619.561972608958,1042.8793970817615,0.023077877883778294,-358.6134033203125,234.43011474609375,39.299442291259766,-22.788835525512695,6.68153190612793,9.962459564208984,-8.755775451660156,-12.335732460021973,-9.40168285369873,-8.228741645812988,-5.860654830932617,-5.651665210723877,-5.600652694702148,-1.8832721710205078,-1.1252630949020386,-5.843203067779541,-6.854404449462891,-0.18272806704044342,6.218465805053711,5.555368423461914,happy
happy_006.mp3,0.35010549426078796,0.10055545717477798,661.7895018433134,679.6719646859026,1109.9660101839088,0.02480429075377249,-325.3161315917969,254.6914520263672,27.18511962890625,-20.14402961730957,13.37795639038086,5.725966453552246,-5.641262054443359,-0.5101017951965332,0.7008249759674072,1.9204386472702026,5.047550678253174,1.1834460496902466,-4.999621868133545,-3.6961669921875,0.44598010182380676,-0.31056731939315796,-1.7680619955062866,-0.04681658744812012,2.272127151489258,3.2620179653167725,happy
happy_038.mp3,0.42944490909576416,0.09818539023399353,552.9634006650631,643.2264147055555,988.8901704421793,0.01705158607806152,-352.7577209472656,243.3697509765625,44.020572662353516,-17.282663345336914,11.756146430969238,14.280499458312988,1.0143381357192993,1.9067331552505493,-0.5957949161529541,-6.823744773864746,-4.531942367553711,-1.790867805480957,-3.625333786010742,-3.8341612815856934,-2.2553601264953613,-1.4205583333969116,-0.9902071952819824,-1.749937653541565,-3.5879194736480713,-4.245699882507324,happy
happy_010.mp3,0.2640867531299591,0.06039252504706383,677.6787267369076,611.030568008351,1035.0434607153222,0.02586955437463726,-407.7395935058594,221.23348999023438,43.70236587524414,-22.05095863342285,-0.18123279511928558,4.604611873626709,-13.808239936828613,-19.462501525878906,-15.071593284606934,-13.09692668914795,-12.108135223388672,-10.333402633666992,-6.785543918609619,-0.3245204985141754,3.5531907081604004,-0.1067444309592247,-4.545128345489502,-1.5811606645584106,3.961775302886963,3.8506274223327637,happy
happy_004.mp3,0.3098333477973938,0.08985825628042221,659.6652139707161,678.2156030062596,1093.7067546612013,0.02444296829657574,-330.92791748046875,243.48390197753906,31.06817626953125,-17.376197814941406,13.530793190002441,6.004185199737549,-5.903724193572998,-0.7786742448806763,-1.4874314069747925,-2.4283103942871094,0.5793208479881287,-3.1160330772399902,-7.372063159942627,-3.5672194957733154,1.1338735818862915,1.9484156370162964,1.9305996894836426,1.3230109214782715,0.8674636483192444,1.0561975240707397,happy
happy_212.mp3,0.32057425379753113,0.08278196305036545,672.9691601218897,628.5903384101729,1124.8255450159606,0.026322695244486362,-361.6496887207031,235.13368225097656,42.18843460083008,-23.326047897338867,4.0015997886657715,9.567524909973145,-7.366130352020264,-9.150040626525879,-2.8734540939331055,-2.194715738296509,-4.806760311126709,-7.933261394500732,-8.547257423400879,-3.6800405979156494,2.478508710861206,3.6372809410095215,0.2010127454996109,-2.40158748626709,-1.9692976474761963,-1.561331868171692,happy
happy_206.mp3,0.38961103558540344,0.10904079675674438,670.5745267255396,729.0386787083706,1206.9841505549914,0.021409559997098086,-332.1156005859375,252.04922485351562,22.312341690063477,-28.263681411743164,19.105207443237305,18.406110763549805,-1.3790000677108765,1.311202049255371,0.412006139755249,-7.304590225219727,-6.491193771362305,-5.399176120758057,-9.061025619506836,-6.8454060554504395,1.4510856866836548,4.29449462890625,0.3148815333843231,-1.521356225013733,0.4058600664138794,0.6582043170928955,happy
happy_158.mp3,0.27424558997154236,0.097928985953331,684.821846108075,614.8652738871672,1076.0352809416715,0.0255702943630296,-349.46002197265625,224.05059814453125,38.21699142456055,-24.2741756439209,3.4421193599700928,7.648115158081055,-10.846975326538086,-12.841038703918457,-7.463503837585449,-6.594844818115234,-4.849922180175781,-5.326496124267578,-9.211554527282715,-6.726417541503906,0.9896879196166992,1.908365249633789,-2.730137348175049,-1.8924243450164795,3.140876293182373,3.4641449451446533,happy
